ら戳,Θユ计,Θユ肂,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计,Unnamed: 9
2010-01-04,4129612.0,78572440.0,12.051170309041858,12.051170309041858,11.155057645036184,11.7730663788332,0.3090043668985093,1092.0,
2010-01-05,1464765.0,26666014.0,11.803966815523053,11.927568562282456,11.000555461586927,11.124157208346332,-0.6489091704868692,454.0,
2010-01-06,1079400.0,19670050.0,11.124157208346332,11.433161575244839,11.000555461586927,11.185958081726035,0.06180087337970183,362.0,
2010-01-07,1359206.0,23382670.0,11.185958081726035,11.247758955105734,10.413447164479761,10.413447164479761,-0.772510917246273,429.0,
2010-01-08,601794.0,10276837.0,10.506148474549315,10.753351968068118,10.320745854410207,10.598849784618865,0.1854026201391055,284.0,
2010-01-11,779011.0,13599491.0,10.753351968068118,10.969655024897078,10.598849784618865,10.815152841447821,0.2163030568289564,298.0,
2010-01-12,833126.0,14521698.0,10.876953714827524,11.031455898276777,10.629750221308717,10.629750221308717,-0.1854026201391055,282.0,
2010-01-13,1790724.0,32340711.0,10.537048911239163,11.371360701865138,10.537048911239163,11.371360701865138,0.741610480556422,538.0,
2010-01-14,3160221.0,59687512.0,11.865767688902752,11.865767688902752,11.371360701865138,11.433161575244839,0.06180087337970183,986.0,
2010-01-15,966198.0,17815171.0,11.494962448624545,11.525862885314389,11.278659391795586,11.309559828485437,-0.12360174675940366,325.0,
2010-01-18,779808.0,14221532.0,11.185958081726035,11.40226113855499,11.185958081726035,11.247758955105734,-0.06180087337970183,257.0,
2010-01-19,650615.0,11784625.0,11.247758955105734,11.340460265175288,11.000555461586927,11.185958081726035,-0.06180087337970183,231.0,
2010-01-20,573006.0,10339902.0,11.124157208346332,11.340460265175288,11.000555461586927,11.062356334966626,-0.12360174675940366,198.0,
2010-01-21,488006.0,8570753.0,10.907854151517375,11.031455898276777,10.753351968068118,10.815152841447821,-0.24720349351880733,160.0,
2010-01-22,500682.0,8530229.0,10.660650657998568,10.660650657998568,10.444347601169609,10.537048911239163,-0.27810393020865826,170.0,
2010-01-25,421121.0,7176030.0,10.444347601169609,10.629750221308717,10.382546727789908,10.506148474549315,-0.030900436689850916,150.0,
2010-01-26,605969.0,10176988.0,10.506148474549315,10.660650657998568,9.949940614131997,10.382546727789908,-0.12360174675940366,230.0,
2010-01-27,405006.0,6688597.0,10.35164629110006,10.35164629110006,10.042641924201549,10.104442797581251,-0.27810393020865826,140.0,
2010-01-28,358653.0,5927170.0,10.104442797581251,10.413447164479761,10.073542360891404,10.35164629110006,0.24720349351880733,131.0,
2010-01-29,123040.0,2001001.0,10.258944981030506,10.258944981030506,9.888139740752298,10.16624367096095,-0.1854026201391055,85.0,
2010-02-01,99006.0,1611548.0,10.197144107650802,10.228044544340653,9.980841050821846,10.135343234271101,-0.030900436689850916,60.0,
2010-02-02,241086.0,3901317.0,10.228044544340653,10.289845417720354,9.579135373853784,9.826338867372591,-0.3090043668985093,120.0,
2010-02-03,113008.0,1806428.0,9.826338867372591,9.949940614131997,9.826338867372591,9.888139740752298,0.06180087337970183,61.0,
2010-02-04,88040.0,1421891.0,9.949940614131997,10.073542360891404,9.888139740752298,9.949940614131997,0.06180087337970183,49.0,
2010-02-05,655008.0,9971670.0,9.79543843068274,9.888139740752298,9.270131006955276,9.270131006955276,-0.6798096071767202,240.0,
2010-02-06,229694.0,3354381.0,9.270131006955276,9.270131006955276,8.837524893297365,9.17742969688572,-0.09270131006955275,110.0,
2010-02-08,134800.0,2000330.0,9.208330133575576,9.239230570265425,8.992027076746616,9.208330133575576,0.030900436689850916,50.0,
2010-02-09,185009.0,2785886.0,9.115628823506022,9.424633190404528,9.115628823506022,9.39373275371468,0.1854026201391055,71.0,
2010-02-10,238200.0,3688260.0,9.455533627094384,9.764537993992892,9.455533627094384,9.579135373853784,0.1854026201391055,112.0,
2010-02-22,238239.0,3745179.0,9.702737120613191,9.79543843068274,9.486434063784234,9.702737120613191,0.12360174675940366,90.0,
2010-02-23,191200.0,2975189.0,9.610035810543636,9.702737120613191,9.517334500474083,9.640936247233487,-0.06180087337970183,66.0,
2010-02-24,160007.0,2476757.0,9.579135373853784,9.640936247233487,9.455533627094384,9.610035810543636,-0.030900436689850916,58.0,
2010-02-25,258006.0,3968590.0,9.640936247233487,9.73363755730304,9.331931880334977,9.331931880334977,-0.27810393020865826,121.0,
2010-02-26,350937.0,5333291.0,9.331931880334977,9.548234937163931,9.331931880334977,9.455533627094384,0.12360174675940366,153.0,
2010-03-01,283560.0,4388751.0,9.455533627094384,9.640936247233487,9.424633190404528,9.640936247233487,0.1854026201391055,114.0,
2010-03-02,340573.0,5336738.0,9.702737120613191,9.79543843068274,9.640936247233487,9.671836683923338,0.030900436689850916,103.0,
2010-03-03,213100.0,3328065.0,9.73363755730304,9.73363755730304,9.610035810543636,9.702737120613191,0.030900436689850916,94.0,
2010-03-04,207055.0,3243708.0,9.671836683923338,9.73363755730304,9.610035810543636,9.702737120613191,0.0,84.0,
2010-03-05,248080.0,3887198.0,9.702737120613191,9.73363755730304,9.640936247233487,9.73363755730304,0.030900436689850916,107.0,
2010-03-08,455240.0,7355926.0,9.764537993992892,10.104442797581251,9.764537993992892,9.980841050821846,0.24720349351880733,168.0,
2010-03-09,355040.0,5663784.0,9.949940614131997,9.949940614131997,9.764537993992892,9.888139740752298,-0.09270131006955275,113.0,
2010-03-10,308566.0,4975417.0,9.826338867372591,10.16624367096095,9.826338867372591,10.16624367096095,0.27810393020865826,123.0,
2010-03-11,255651.0,4120785.0,10.16624367096095,10.16624367096095,9.888139740752298,9.888139740752298,-0.27810393020865826,115.0,
2010-03-12,152092.0,2429962.0,9.826338867372591,10.011741487511697,9.79543843068274,9.888139740752298,0.0,70.0,
2010-03-15,88400.0,1412280.0,9.919040177442145,9.980841050821846,9.764537993992892,9.764537993992892,-0.12360174675940366,48.0,
2010-03-16,92006.0,1454945.0,9.79543843068274,9.826338867372591,9.73363755730304,9.79543843068274,0.030900436689850916,50.0,
2010-03-17,319400.0,5182708.0,9.826338867372591,10.135343234271101,9.79543843068274,10.042641924201549,0.24720349351880733,160.0,
2010-03-18,280179.0,4586699.0,10.16624367096095,10.197144107650802,10.042641924201549,10.073542360891404,0.030900436689850916,110.0,
2010-03-19,939413.0,15897617.0,10.197144107650802,10.691551094688421,10.135343234271101,10.413447164479761,0.3399048035883601,262.0,
2010-03-22,430387.0,7317135.0,10.506148474549315,10.598849784618865,10.35164629110006,10.598849784618865,0.1854026201391055,162.0,
2010-03-23,265405.0,4517653.0,10.691551094688421,10.691551094688421,10.444347601169609,10.444347601169609,-0.15450218344925465,107.0,
2010-03-24,646907.0,11212988.0,10.506148474549315,10.969655024897078,10.506148474549315,10.753351968068118,0.3090043668985093,248.0,
2010-03-25,329293.0,5687418.0,10.876953714827524,10.876953714827524,10.506148474549315,10.629750221308717,-0.12360174675940366,113.0,
2010-03-26,157212.0,2683543.0,10.537048911239163,10.629750221308717,10.506148474549315,10.506148474549315,-0.12360174675940366,81.0,
2010-03-29,469454.0,8045822.0,10.567949347929016,10.691551094688421,10.506148474549315,10.506148474549315,0.0,144.0,
2010-03-30,259492.0,4416990.0,10.598849784618865,10.629750221308717,10.382546727789908,10.47524803785946,-0.030900436689850916,111.0,
2010-03-31,231588.0,3936366.0,10.506148474549315,10.567949347929016,10.382546727789908,10.382546727789908,-0.09270131006955275,99.0,
2010-04-01,2207219.0,38998377.0,10.506148474549315,11.09325677165648,10.506148474549315,11.09325677165648,0.7107100438665711,568.0,
2010-04-02,1361590.0,24510180.0,11.185958081726035,11.340460265175288,10.907854151517375,11.000555461586927,-0.09270131006955275,390.0,
2010-04-06,691800.0,12407569.0,11.000555461586927,11.247758955105734,10.907854151517375,11.124157208346332,0.12360174675940366,209.0,
2010-04-07,3287343.0,62561395.0,11.185958081726035,11.896668125592603,11.124157208346332,11.865767688902752,0.741610480556422,871.0,
2010-04-08,7309374.0,146397755.0,11.865767688902752,12.669179042838875,11.865767688902752,12.48377642269977,0.6180087337970186,1805.0,
2010-04-09,3004000.0,59733945.0,12.48377642269977,12.545577296079475,12.020269872352008,12.545577296079475,0.06180087337970183,796.0,
2010-04-12,4300572.0,91737912.0,12.978183409737383,13.410789523395302,12.854581662977983,13.318088213325746,0.772510917246273,1202.0,
2010-04-13,2118419.0,44725680.0,13.348988650015595,13.348988650015595,12.76188035290843,12.79278078959828,-0.5253074237274655,687.0,
2010-04-14,2146683.0,46016341.0,12.79278078959828,13.503490833464852,12.730979916218578,13.163586029876491,0.370805240278211,791.0,
2010-04-15,5462290.0,122821487.0,13.596192143534406,14.059698693882167,13.318088213325746,14.059698693882167,0.8961126640056766,1507.0,
2010-04-16,3569676.0,82232853.0,14.214200877331425,14.523205244229931,13.874296073743063,14.028798257192316,-0.030900436689850916,1062.0,
2010-04-19,2286323.0,50487930.0,13.719793890293806,14.276001750711128,13.070884719806937,13.070884719806937,-0.9579135373853783,700.0,
2010-04-20,2773400.0,56124128.0,12.978183409737383,12.978183409737383,12.17477205580126,12.42197554932007,-0.6489091704868692,908.0,
2010-04-21,2367082.0,49483697.0,12.545577296079475,13.256287339946043,12.545577296079475,12.885482099667833,0.4635065503477639,822.0,
2010-04-22,899059.0,18522070.0,12.978183409737383,13.009083846427236,12.48377642269977,12.79278078959828,-0.09270131006955275,375.0,
2010-04-23,1932100.0,40242812.0,12.854581662977983,13.318088213325746,12.607378169459171,12.854581662977983,0.06180087337970183,560.0,
2010-04-26,1223489.0,25654998.0,13.225386903256195,13.287187776635893,12.669179042838875,12.730979916218578,-0.12360174675940366,422.0,
2010-04-27,1086930.0,22788594.0,12.730979916218578,13.070884719806937,12.730979916218578,12.947282973047537,0.2163030568289564,370.0,
2010-04-28,655380.0,13261122.0,12.17477205580126,12.730979916218578,12.08207074573171,12.607378169459171,-0.3399048035883601,275.0,
2010-04-29,2088493.0,42961557.0,12.360174675940367,13.039984283117095,12.236572929180964,12.638278606149022,0.030900436689850916,574.0,
2010-04-30,1216617.0,24416060.0,12.854581662977983,12.854581662977983,12.08207074573171,12.08207074573171,-0.5562078604173165,402.0,
2010-05-03,1196140.0,22514610.0,11.7730663788332,12.360174675940367,11.371360701865138,11.433161575244839,-0.6489091704868692,394.0,
2010-05-04,491251.0,9208093.0,11.525862885314389,11.7730663788332,11.494962448624545,11.494962448624545,0.06180087337970183,200.0,
2010-05-05,450006.0,8078607.0,11.371360701865138,11.371360701865138,10.938754588207226,10.938754588207226,-0.5562078604173165,189.0,
2010-05-06,302596.0,5408758.0,10.938754588207226,11.185958081726035,10.815152841447821,11.000555461586927,0.06180087337970183,168.0,
2010-05-07,686289.0,11578141.0,10.629750221308717,10.815152841447821,10.258944981030506,10.753351968068118,-0.24720349351880733,278.0,
2010-05-10,578110.0,10522696.0,10.907854151517375,11.494962448624545,10.907854151517375,11.494962448624545,0.741610480556422,288.0,
2010-05-11,995779.0,18831501.0,11.618564195383945,11.896668125592603,11.556763322004244,11.803966815523053,0.3090043668985093,370.0,
2010-05-12,406520.0,7681595.0,11.803966815523053,11.927568562282456,11.494962448624545,11.494962448624545,-0.3090043668985093,136.0,
2010-05-13,348080.0,6620042.0,11.742165942143354,11.927568562282456,11.587663758694093,11.587663758694093,0.09270131006955275,147.0,
2010-05-14,187080.0,3502638.0,11.587663758694093,11.742165942143354,11.433161575244839,11.618564195383945,0.030900436689850916,89.0,
2010-05-17,350118.0,6447500.0,11.494962448624545,11.618564195383945,11.09325677165648,11.09325677165648,-0.5253074237274655,131.0,
2010-05-18,324150.0,5861800.0,11.185958081726035,11.309559828485437,11.09325677165648,11.155057645036184,0.06180087337970183,125.0,
2010-05-19,253000.0,4554600.0,11.09325677165648,11.371360701865138,11.000555461586927,11.340460265175288,0.1854026201391055,107.0,
2010-05-20,378007.0,6779474.0,11.309559828485437,11.309559828485437,10.938754588207226,10.938754588207226,-0.401705676968062,122.0,
2010-05-21,245207.0,4214760.0,10.413447164479761,10.938754588207226,10.413447164479761,10.753351968068118,-0.1854026201391055,121.0,
2010-05-24,114006.0,1997903.0,10.938754588207226,10.938754588207226,10.753351968068118,10.846053278137669,0.09270131006955275,54.0,
2010-05-25,394160.0,6542663.0,10.506148474549315,10.660650657998568,10.104442797581251,10.289845417720354,-0.5562078604173165,156.0,
2010-05-26,288009.0,4782799.0,10.289845417720354,10.444347601169609,10.197144107650802,10.258944981030506,-0.030900436689850916,102.0,
2010-05-27,134007.0,2260168.0,10.320745854410207,10.506148474549315,10.289845417720354,10.47524803785946,0.2163030568289564,74.0,
2010-05-28,387363.0,6695143.0,10.567949347929016,10.846053278137669,10.506148474549315,10.815152841447821,0.3399048035883601,181.0,
2010-05-31,95080.0,1636229.0,10.815152841447821,10.815152841447821,10.567949347929016,10.629750221308717,-0.1854026201391055,49.0,
2010-06-01,212024.0,3578208.0,10.567949347929016,10.598849784618865,10.289845417720354,10.47524803785946,-0.15450218344925465,136.0,
2010-06-02,122800.0,2058438.0,10.382546727789908,10.506148474549315,10.258944981030506,10.289845417720354,-0.1854026201391055,73.0,
2010-06-03,112159.0,1911609.0,10.47524803785946,10.598849784618865,10.444347601169609,10.444347601169609,0.15450218344925465,68.0,
2010-06-04,1095500.0,19579025.0,10.47524803785946,11.155057645036184,10.47524803785946,11.155057645036184,0.7107100438665711,354.0,
2010-06-07,310480.0,5453754.0,10.815152841447821,10.969655024897078,10.72245153137827,10.938754588207226,-0.2163030568289564,140.0,
2010-06-08,151250.0,2643300.0,10.938754588207226,10.938754588207226,10.72245153137827,10.784252404757968,-0.15450218344925465,84.0,
2010-06-09,429108.0,7309902.0,10.784252404757968,10.876953714827524,10.289845417720354,10.506148474549315,-0.27810393020865826,324.0,
2010-06-10,140100.0,2401485.0,10.506148474549315,10.691551094688421,10.444347601169609,10.629750221308717,0.12360174675940366,93.0,
2010-06-11,170250.0,2972212.0,10.784252404757968,10.876953714827524,10.72245153137827,10.815152841447821,0.1854026201391055,97.0,
2010-06-14,1278922.0,23444991.0,10.938754588207226,11.556763322004244,10.876953714827524,11.556763322004244,0.741610480556422,474.0,
2010-06-15,1332178.0,25380932.0,11.742165942143354,12.051170309041858,11.587663758694093,11.742165942143354,0.1854026201391055,491.0,
2010-06-17,1103227.0,21360657.0,11.865767688902752,12.17477205580126,11.742165942143354,11.927568562282456,0.1854026201391055,397.0,
2010-06-18,570500.0,10983549.0,12.020269872352008,12.020269872352008,11.803966815523053,11.896668125592603,-0.030900436689850916,225.0,
2010-06-21,738026.0,14291206.0,11.989369435662157,12.11297118242156,11.7730663788332,12.11297118242156,0.2163030568289564,272.0,
2010-06-22,802106.0,15827002.0,12.11297118242156,12.298373802560667,12.08207074573171,12.298373802560667,0.1854026201391055,340.0,
2010-06-23,1756830.0,35158790.0,12.298373802560667,12.452875986009921,12.205672492491116,12.39107511263022,0.09270131006955275,629.0,
2010-06-24,1016352.0,18710539.0,12.194910335121557,12.194910335121557,11.835274909689025,12.03143968719768,0.0,437.0,
2010-06-25,500200.0,8928259.0,12.03143968719768,12.03143968719768,11.37755709550215,11.671804261765141,-0.3596354254325393,245.0,
2010-06-28,458520.0,8032099.0,11.442945354671703,11.60641600259559,11.344862965917377,11.37755709550215,-0.2942471662629868,215.0,
2010-06-29,311177.0,5452128.0,11.37755709550215,11.704498391349917,11.279474706747827,11.37755709550215,0.0,124.0,
2010-06-30,215400.0,3675800.0,11.181392317993499,11.246780577163047,11.116004058823943,11.181392317993499,-0.19616477750865782,107.0,
2010-07-01,165800.0,2837620.0,11.181392317993499,11.344862965917377,11.116004058823943,11.116004058823943,-0.06538825916955258,80.0,
2010-07-02,192000.0,3324100.0,11.181392317993499,11.508333613841257,11.181392317993499,11.246780577163047,0.13077651833910517,105.0,
2010-07-05,164000.0,2808950.0,11.344862965917377,11.344862965917377,11.116004058823943,11.246780577163047,0.0,81.0,
2010-07-06,440073.0,7629855.0,11.246780577163047,11.508333613841257,11.181392317993499,11.246780577163047,0.0,156.0,
2010-07-07,247074.0,4282480.0,11.37755709550215,11.41025122508693,11.312168836332601,11.312168836332601,0.06538825916955258,86.0,
2010-07-08,312186.0,5368323.0,11.37755709550215,11.442945354671703,11.116004058823943,11.116004058823943,-0.19616477750865782,145.0,
2010-07-09,243000.0,4200000.0,11.181392317993499,11.37755709550215,11.181392317993499,11.279474706747827,0.16347064792388152,132.0,
2010-07-12,177000.0,3042550.0,11.312168836332601,11.344862965917377,11.14869818840872,11.14869818840872,-0.13077651833910517,101.0,
2010-07-13,124080.0,2122422.0,11.21408644757827,11.279474706747827,11.14869818840872,11.14869818840872,0.0,59.0,
2010-07-14,512000.0,8960850.0,11.246780577163047,11.639110132180367,11.246780577163047,11.442945354671703,0.2942471662629868,235.0,
2010-07-15,802016.0,14566891.0,11.60641600259559,12.162216205536788,11.508333613841257,11.835274909689025,0.39232955501731565,336.0,
2010-07-16,445308.0,8076640.0,12.162216205536788,12.162216205536788,11.671804261765141,11.671804261765141,-0.16347064792388152,189.0,
2010-07-19,108734.0,1921643.0,11.508333613841257,11.639110132180367,11.508333613841257,11.541027743426033,-0.13077651833910517,56.0,
2010-07-20,123877.0,2191141.0,11.57372187301081,11.671804261765141,11.508333613841257,11.57372187301081,0.03269412958477629,60.0,
2010-07-21,255000.0,4585300.0,11.704498391349917,11.966051428028127,11.57372187301081,11.769886650519467,0.19616477750865782,138.0,
2010-07-22,144687.0,2594206.0,11.900663168858573,11.933357298443351,11.639110132180367,11.639110132180367,-0.13077651833910517,83.0,
2010-07-23,284166.0,5049671.0,11.639110132180367,11.769886650519467,11.508333613841257,11.508333613841257,-0.13077651833910517,132.0,
2010-07-26,327021.0,5768121.0,11.508333613841257,11.639110132180367,11.442945354671703,11.475639484256485,-0.03269412958477629,117.0,
2010-07-27,232000.0,4122100.0,11.475639484256485,11.769886650519467,11.475639484256485,11.541027743426033,0.06538825916955258,117.0,
2010-07-28,457109.0,8073512.0,11.541027743426033,11.671804261765141,11.508333613841257,11.541027743426033,0.0,83.0,
